gene_id	perc_covered	lovcov_positions
100507607	8.68628858578607	chr16:28757997-28758083 chr16:28762250-28762433 chr16:28766081-28766181 chr16:28766293-28766489 chr16:28770587-28770648 chr16:28770757-28770793 chr16:28772152-28772755
100507608	0	chr17:41265377-41265860
100507650	0	chr14:23240345-23240445 chr14:23243255-23243308 chr14:23244321-23244396 chr14:23258548-23258664 chr14:23259883-23259944 chr14:23260658-23260687 chr14:23262664-23262711 chr14:23262927-23262970 chr14:23264173-23264234 chr14:23264622-23264671 chr14:23268923-23268963 chr14:23269862-23269960 chr14:23270599-23270661 chr14:23272822-23272891
100507679	0	chr6:31006126-31006133 chr6:31010704-31010776 chr6:31025501-31030100 chr6:31032195-31032581 chr6:31034671-31034938
100507747	0	chr13:113956772-113956839 chr13:113964926-113964994 chr13:113967340-113967388 chr13:113968466-113968514 chr13:113968594-113968760 chr13:113970170-113970222 chr13:113973807-113973997
10051	96.401028277635	chr3:160400826-160400965
100510707	32.083633741889	chr17:36450145-36450642 chr17:36451623-36451776 chr17:36452146-36452246 chr17:36452709-36452775 chr17:36453967-36454088
10052	100	
100526664	98.3218512630277	chr2:159904588-159904682
100526693	96.9995081160846	chr3:9793121-9793181
100526694	100	
100526737	97.9865771812081	chr11:66646026-66646046
100526739	78.1456953642384	chr1:10430517-10430568 chr1:10431289-10431401
100526740	63.8559508124725	chr7:99424794-99425616
100526760	92.6368785399622	chr3:51978258-51978374
100526761	70.1754385964912	chr13:36227200-36227381 chr13:36248605-36248682 chr13:36253802-36253856 chr13:36254044-36254143 chr13:36283591-36283702
100526767	100	
100526771	0	chr11:118013780-118013880 chr11:118014707-118014741 chr11:118015692-118015809 chr11:118031820-118031969 chr11:118059116-118059238
100526772	74.0088105726872	chr3:52833616-52833749 chr3:52897290-52897450
100526773	96.5827338129496	chr20:45537532-45537550
100526783	92.2175732217573	chr15:89912743-89912835
100526794	81.5005954743946	chr2:18584513-18584978
100526832	100	
100526835	100	
100526842	100	
100527943	100	
100527949	47.378640776699	chr7:150720047-150720925 chr7:150737504-150737708
100527963	95.0617283950617	chr1:156242552-156242591
100527978	91.2639405204461	chr1:95230901-95230994
100528017	100	
100528020	0	chr17:44903829-44905071
100528021	91.5285451197053	chr15:79907628-79907673
100528030	86.8571428571429	chr12:89525880-89526155
100528032	100	
100528062	100	
100528064	100	
100529063	100	
100529097	100	
100529144	91.2208936438011	chr16:4364596-4364689 chr16:4407500-4407684
100529215	22.9885057471264	chr19:9380588-9380615 chr19:9380667-9381777
100529239	100	
100529240	100	
100529241	100	
100529251	100	
100529257	100	
100529261	100	
10053	94.8062015503876	chr19:10573065-10573088 chr19:10587189-10587231
100532726	75.8049678012879	chr11:78038663-78038758 chr11:78079578-78079744
100532731	90.1685393258427	chr10:22316417-22316556
100532736	51.1824324324324	chr1:19600948-19600971 chr1:19656865-19657129
100533105	100	
100533106	97.5113122171946	chr8:123267272-123267293
100533177	0	chr17:41301825-41302851
100533178	0	chrY:21383185-21383280 chrY:21383431-21383796 chrY:21383912-21383969 chrY:21386231-21386263
100533181	100	
100533183	24.8878923766816	chr12:124314191-124314525
100533467	100	
100533496	97.4051896207585	chr17:15563436-15563448
100533952	69.6531791907514	chr7:5072361-5072465
100533997	100	
100534012	100	
100534592	76.5193370165746	chr7:43869307-43869376 chr7:43906561-43906575
100534599	99.6204933586338	chr3:129160972-129160975
10054	92.8350515463918	chr19:34428432-34428570
10055	91.1921708185053	chr19:47130930-47131028
10056	100	
10057	100	
10058	100	
10059	100	
1006	100	
10060	100	
10061	100	
10062	95.6183745583039	chr11:47248803-47248864
10063	100	
100631383	44.3410852713178	chr4:76251746-76251820 chr4:76256177-76256523 chr4:76263703-76263843 chr4:76268659-76268813 chr4:76271567-76271768 chr4:76278068-76278224
100652748	90.5923344947735	chr10:49973011-49973064
100652824	0	chr2:202073627-202073711 chr2:202074890-202075175 chr2:202090769-202090929 chr2:202093029-202093185 chr2:202097434-202097577 chr2:202099612-202099796 chr2:202100306-202100449 chr2:202102945-202103114 chr2:202105760-202105910 chr2:202109612-202109789 chr2:202113335-202113446 chr2:202125213-202125282 chr2:202138431-202138508 chr2:202154672-202154810 chr2:202165283-202165356 chr2:202184752-202184843 chr2:202186932-202187098 chr2:202188151-202188266 chr2:202190173-202190493 chr2:202193300-202193503 chr2:202194189-202194362 chr2:202196799-202197019 chr2:202202428-202202567
100653515	0	chr17:78890637-78892459 chr17:78901784-78901828
10066	83.348095659876	chr15:74853367-74853496 chr15:74873198-74873255
10067	100	
10068	100	
10069	100	
1007	100	
10071	0	chr7:100969622-100969689 chr7:100990630-101005519 chr7:101006470-101006572 chr7:101008633-101008761 chr7:101009094-101009159 chr7:101012295-101012447 chr7:101012818-101012890 chr7:101012979-101013142 chr7:101013912-101014074 chr7:101015614-101015691 chr7:101017574-101017663 chr7:101018594-101018636
10072	100	
10073	100	
10075	99.0231712857792	chrX:53628492-53628620
10076	94.3065360965611	chr1:29236644-29236717 chr1:29259869-29260044
10077	82.0143884892086	chr11:2304106-2304204 chr11:2308735-2308810
10078	0	chr11:2402633-2403623
10079	97.8247162673392	chr20:51768301-51768369
1008	100	
10081	40.4647983595352	chr15:65132911-65133781
10082	100	
100820829	94.6251768033946	chr15:57592034-57592109
10083	81.7987152034261	chr11:17509355-17509838 chr11:17527015-17527040
10084	80.3482587064677	chrX:48902927-48903084
10085	100	
10086	0	chr8:132063994-132064038 chr8:132065885-132065968 chr8:132071339-132071493 chr8:132076054-132076129 chr8:132076474-132076543 chr8:132077725-132077971 chr8:132079717-132079966 chr8:132087652-132087739 chr8:132087844-132087901 chr8:132089515-132089599 chr8:132095518-132095602 chr8:132095702-132095786 chr8:132098881-132098962 chr8:132100074-132100134 chr8:132104107-132104167 chr8:132105186-132105265
100861412	0	chr8:94432130-94432656 chr8:94436494-94436868
100861507	46.5979381443299	chr21:46152293-46152551
100861540	100	
100862671	0	chr16:30741743-30741908 chr16:30743781-30743943
10087	78.8317962231006	chr5:75511111-75511505 chr5:75511758-75511844
100873985	0	chrX:40735448-40735790 chrX:40738192-40738258
100874261	0	chr17:43221570-43221597 chr17:43223555-43223614 chr17:43224233-43224549 chr17:43228449-43228554
100885848	70.6754530477759	chr17:42969147-42969186 chr17:42980045-42980182
100885850	92.2384701912261	chr17:42980045-42980182
10089	68.780487804878	chr11:65595453-65595772
1009	100	
10090	79.8209926769731	chr6:148747430-148747677
10092	100	
10093	89.2982456140351	chr3:9793121-9793181
10094	100	
10095	81.6489361702128	chr7:99392670-99392876
10096	96.4539007092199	chr2:113890279-113890323
10097	95.9504132231405	chr2:65227909-65227957
10098	100	
10099	91.6775032509753	chr15:77070891-77070954
100996259	0	chr17:20417449-20417959
100996331	0	chr15:21846347-21846560 chr15:21848198-21848322 chr15:21856791-21856958 chr15:21858003-21858048 chr15:21859451-21859522 chr15:21865015-21865086 chr15:21867596-21867734 chr15:21869071-21869178 chr15:21872006-21872180 chr15:21872339-21872454 chr15:21876836-21877246
100996413	0	chr15:30522424-30522985 chr15:30523516-30523573
100996492	0	chr15:80201769-80201949
100996631	0	chrX:102221565-102221661 chrX:102222424-102222615 chrX:102223381-102223518 chrX:102223764-102223985 chrX:102224083-102224265 chrX:102225026-102225190 chrX:102226364-102226597
100996648	0	chrX:102460512-102460745 chrX:102461919-102462083 chrX:102462844-102463026 chrX:102463124-102463345 chrX:102463591-102463728 chrX:102464494-102464685 chrX:102465448-102465544
100996693	0	chr2:219496354-219496482 chr2:219496808-219497116 chr2:219497719-219497861 chr2:219498050-219498189
100996717	0	chr1:149390787-149390922 chr1:149430941-149431015 chr1:149455317-149455577 chr1:149463490-149463826 chr1:149464076-149464153
100996746	0	chr7:73050241-73050301 chr7:73050423-73050667 chr7:73052368-73052454 chr7:73053681-73053740 chr7:73054773-73054992 chr7:73055981-73056111
100996758	0	chr10:47921987-47923115
100996763	9.96398559423769	chr1:148607082-148607159 chr1:148607409-148607745 chr1:148615690-148615950 chr1:148679461-148679534
100996842	0	chr17:7582208-7582531 chr17:7582899-7583305
100996928	100	
100996939	0	chr4:88521887-88522029 chr4:88523497-88523700
101	61.8494795836669	chr10:133263687-133263765 chr10:133267928-133268118 chr10:133271527-133271705 chr10:133272192-133272274 chr10:133273253-133273443 chr10:133273761-133273838 chr10:133275483-133275587 chr10:133276771-133276817
1010	100	
10100	74.9258160237389	chr1:115062134-115062232 chr1:115089363-115089432
10101	52.4064171122995	chr16:1783020-1783036 chr16:1788137-1788207 chr16:1788568-1789013
10102	87.3889875666075	chr12:57791964-57792027 chr12:57802554-57802631
10103	100	
10105	68.8888888888889	chr10:79347548-79347743
101059915	0	chrX:71667803-71669039 chrX:71669558-71669715 chrX:71670257-71670334 chrX:71670611-71670657 chrX:71671206-71671247
101059918	4.49086161879896	chr15:30403739-30403915 chr15:30404000-30404156 chr15:30404251-30404349 chr15:30404431-30404532 chr15:30405106-30405198 chr15:30405629-30405705 chr15:30406950-30407019 chr15:30407274-30407531 chr15:30408187-30408295 chr15:30408401-30408488 chr15:30409540-30409650 chr15:30409745-30409830 chr15:30409918-30409966 chr15:30410228-30410267 chr15:30411118-30411199 chr15:30411380-30411440 chr15:30412328-30412448 chr15:30414114-30414162
101059938	0	chr16:16379244-16379307 chr16:16383663-16383792 chr16:16387398-16387498 chr16:16387661-16387806 chr16:16390766-16390874 chr16:16391890-16391951 chr16:16392060-16392096 chr16:16393455-16393923
101059953	0	chr16:18317967-18318435 chr16:18319794-18319830 chr16:18319939-18320000 chr16:18321016-18321124 chr16:18324090-18324235 chr16:18324398-18324498 chr16:18328113-18328242 chr16:18332599-18332662
10106	92.1116504854369	chr12:57846371-57846435
101060200	0	chr12:133120283-133121918
101060211	0	chrX:135829439-135829497 chrX:135830721-135830815 chrX:135831196-135831445 chrX:135833364-135833533
101060226	10.4602150537634	chr1:149480678-149480884 chr1:149482174-149482226 chr1:149486129-149486293 chr1:149488904-149488956 chr1:149489560-149489733 chr1:149490442-149490494 chr1:149491138-149491311 chr1:149492025-149492134 chr1:149492767-149492940 chr1:149493659-149493711 chr1:149494317-149494490 chr1:149495199-149495251 chr1:149495901-149496074 chr1:149496788-149496897 chr1:149497524-149497697 chr1:149498416-149498468 chr1:149499072-149499245 chr1:149499954-149500006 chr1:149500656-149500829 chr1:149501543-149501652 chr1:149502285-149502458 chr1:149503177-149503229 chr1:149503833-149504006 chr1:149504715-149504767 chr1:149505417-149505590 chr1:149506304-149506413 chr1:149507046-149507219 chr1:149507938-149507990 chr1:149508594-149508767 chr1:149509476-149509528 chr1:149510178-149510351 chr1:149511065-149511174 chr1:149511807-149511980 chr1:149512699-149512751 chr1:149513355-149513528 chr1:149514237-149514289 chr1:149515821-149515930 chr1:149516563-149516736 chr1:149517455-149517507 chr1:149518109-149518282 chr1:149518991-149519043 chr1:149519687-149519860 chr1:149520574-149520683 chr1:149521318-149521491 chr1:149522210-149522262 chr1:149522864-149523037 chr1:149523746-149523798 chr1:149524444-149524617 chr1:149525331-149525440 chr1:149526069-149526242 chr1:149526961-149527013 chr1:149527613-149527786 chr1:149528495-149528547 chr1:149529173-149529346 chr1:149530060-149530169 chr1:149530798-149530971 chr1:149531690-149531742 chr1:149532344-149532517 chr1:149533226-149533278 chr1:149533924-149534097 chr1:149534811-149534920 chr1:149535553-149535726 chr1:149536445-149536497 chr1:149537099-149537272 chr1:149537981-149538033 chr1:149538675-149538848 chr1:149539562-149539671 chr1:149540300-149540473 chr1:149541192-149541244 chr1:149541852-149542025 chr1:149542734-149542786 chr1:149543412-149543585 chr1:149544299-149544408 chr1:149545037-149545210 chr1:149545929-149545981 chr1:149546589-149546762 chr1:149547471-149547523 chr1:149548149-149548322 chr1:149549036-149549145 chr1:149549774-149549947 chr1:149550666-149550718 chr1:149551326-149551499 chr1:149552208-149552260 chr1:149552886-149553059 chr1:149553773-149553882
101060233	0	chrX:154257619-154257731 chrX:154262711-154263008 chrX:154264995-154265164 chrX:154266631-154266797 chrX:154268351-154268591 chrX:154270873-154270984
101060301	0	chr1:13164585-13165467
101060321	0	chr17:36325411-36325483 chr17:36325645-36325731 chr17:36327014-36327054 chr17:36327536-36327617 chr17:36328060-36328168 chr17:36328497-36328607 chr17:36329855-36329904 chr17:36330447-36330568 chr17:36331281-36331376 chr17:36331760-36331826 chr17:36332289-36332389 chr17:36332759-36332912 chr17:36333875-36334444
101060351	0	chr17:37925999-37926071 chr17:37926233-37926319 chr17:37927602-37927642 chr17:37928124-37928205 chr17:37928648-37928756 chr17:37929085-37929195 chr17:37930449-37930498 chr17:37931041-37931162 chr17:37931875-37931970 chr17:37932354-37932420 chr17:37932883-37932983 chr17:37933353-37933506 chr17:37934487-37935056
101060376	8.34236186348862	chr17:37978469-37979038 chr17:37980542-37980642 chr17:37981105-37981171 chr17:37981555-37981650 chr17:37982363-37982484 chr17:37983027-37983076 chr17:37984324-37984434 chr17:37984763-37984871 chr17:37985314-37985395 chr17:37985877-37986100 chr17:37987200-37987286 chr17:37987448-37987520
101060389	0	chr17:38005560-38005632 chr17:38005794-38005880 chr17:38007163-38007203 chr17:38007685-38007766 chr17:38008209-38008317 chr17:38008646-38008756 chr17:38010004-38010053 chr17:38010596-38010717 chr17:38011430-38011525 chr17:38011909-38011975 chr17:38012438-38012538 chr17:38012908-38013061 chr17:38014024-38014593
101060684	53.6500866122247	chr1:120818122-120818174 chr1:120823973-120824146 chr1:120824865-120824917 chr1:120825513-120825686 chr1:120826405-120826457 chr1:120827053-120827226 chr1:120827945-120827997 chr1:120830415-120830588 chr1:120831297-120831349 chr1:120831987-120832160 chr1:120833602-120833775 chr1:120834494-120834546 chr1:120837168-120837341 chr1:120838050-120838102 chr1:120838744-120838917 chr1:120839631-120839740
10107	100	
10109	100	
10110	93.2098765432099	chr20:43572050-43572137
10111	100	
10112	100	
10113	92.3990498812352	chr2:27131413-27131508
10114	100	
10116	100	
10117	100	
1012	86.652977412731	chr16:82627057-82627137 chr16:82639359-82639465 chr16:83171521-83171566 chr16:83180869-83180959
10120	95.7092819614711	chr2:97663842-97663890
10121	100	
10123	100	
10124	100	
10125	98.5068436333472	chr15:38564593-38564628
10126	100	
10127	100	
10128	96.4480227326545	chr2:43995798-43995947
10129	100	
1013	78.6498576657178	chr16:89171831-89171873 chr16:89191654-89191894 chr16:89192204-89192444
10130	75.7934038581207	chr2:10784933-10785030 chr2:10810242-10810252 chr2:10812677-10812696 chr2:10819273-10819354 chr2:10820770-10820864 chr2:10837523-10837605
10131	95.8274730426629	chr16:3717420-3717508
10133	100	
10134	83.3684210526316	chrX:153723507-153723664
10135	96.0995292535306	chr7:106284827-106284884
10136	97.6857490864799	chr1:22012449-22012467
10137	100	
10138	42.5324675324675	chr12:42199135-42199235 chr12:42210547-42210619 chr12:42235795-42235997 chr12:42237598-42237724 chr12:42238154-42238180
10139	88.3306320907618	chr20:63701829-63701900
1014	100	
10140	100	
101410538	0	chr20:35277713-35277929
10142	79.7095294717173	chr7:92000847-92003235
10143	100	
10144	100	
10146	100	
10147	99.0305967888519	chr19:19033488-19033519
10148	100	
10149	100	
1015	100	
10150	78.3673469387755	chr13:97346803-97347067
10152	81.7509948834565	chr2:203376015-203376132 chr2:203382188-203382206 chr2:203396784-203396967
10153	100	
10154	77.5643731532292	chr12:94148971-94150033
10155	86.4950495049505	chr19:58544757-58545097
10156	5.42540073982737	chr7:102582770-102582892 chr7:102583003-102583068 chr7:102584217-102584338 chr7:102587634-102587770 chr7:102590158-102590296 chr7:102592284-102592454 chr7:102592993-102593138 chr7:102593706-102593844 chr7:102594049-102594242 chr7:102594446-102594559 chr7:102595633-102595784 chr7:102596011-102596129 chr7:102599859-102599954 chr7:102600256-102600388 chr7:102602323-102602405 chr7:102605857-102605987 chr7:102608760-102608822 chr7:102609340-102609454 chr7:102611085-102611142
10157	100	
10158	100	
10159	96.4218455743879	chrX:40581065-40581102
1016	100	
10160	93.1282346175963	chr13:98431042-98431280
10161	100	
10162	89.7018970189702	chr12:7018273-7018424
10163	100	
10164	100	
10165	99.219131283553	chr7:96321941-96321956
10166	100	
10168	100	
10169	22.8682170542636	chr15:43793575-43793972
1017	100	
10170	89.3449781659389	chr2:169067146-169067267
10171	100	
10172	98.1981981981982	chr19:57947441-57947474
10174	93.3202357563851	chr8:22565267-22565354 chr8:22565825-22565872
10175	55.4545454545455	chr14:54432107-54432220 chr14:54441246-54441327
10178	99.732717774268	chrX:124487208-124487229
10179	100	
1018	100	
10180	100	
10181	100	
10184	100	
10186	100	
10188	51.8173625713427	chr3:195866888-195867016 chr3:195867360-195868709 chr3:195869496-195869541 chr3:195892410-195892488
